Maquina,Code_pf,Producto,base,Tipo,pots_uc,pots,lots,UC_Palet,Vasos_Palet,Code_Article,Description,Family,Cliente
D,13587,86158 BP  Yalg natural 4x125g,17-GRIEGO NATURAL,Batido,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,BONPREU
D,13587,86158 BP  Yalg natural 4x125g,17-GRIEGO NATURAL,Batido,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,BONPREU
D,13587,86158 BP  Yalg natural 4x125g,17-GRIEGO NATURAL,Batido,4.0,48.0,12.0,1188,4752,90042402,FLM PS EXP BLC L398 850æ ECO L,EP,BONPREU
D,13587,86158 BP  Yalg natural 4x125g,17-GRIEGO NATURAL,Batido,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,BONPREU
D,13587,86158 BP  Yalg natural 4x125g,17-GRIEGO NATURAL,Batido,4.0,48.0,12.0,1188,4752,90085020,BD125 ES BP YAG NAT 708,ED,BONPREU
D,13587,86158 BP  Yalg natural 4x125g,17-GRIEGO NATURAL,Batido,4.0,48.0,12.0,1188,4752,90090699,OP125 ES BP YAG NAT386,ET,BONPREU
D,13587,86158 BP  Yalg natural 4x125g,17-GRIEGO NATURAL,Batido,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,BONPREU
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,3803113,RIBON A26018 100X100,EO,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,9004617,ETIQUETA 100X100,EO,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90029310,ADVANTRA 9256HT- 25KG,EC,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90042402,FLM PS EXP BLC L398 850æ ECO L,EP,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90043124,INT NATILLAS V2,EN,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90101751,BD125 ES AHOR YAG STRAC708,ED,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90103410,OP6X125 AHOR YAG STRAC 386,ET,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,AHORRAMAS
D,157659,84995 AHO Yalg straccia 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90110451,STRACCIAT.*RA FWF-F198500-04-D,IF,AHORRAMAS
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90042402,FLM PS EXP BLC L398 850æ ECO L,EP,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90100716,OP125 ES ALMK YAG FRA386,ET,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90100719,BD125 ES ALMK YAG FRA708,ED,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90101666,FRAISE TAGADA 115329 - CONT 60,IF,ALIMERKA
D,157731,ALIMERKA GRIEGO FRESA 4X125G,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,ALIMERKA
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90042402,FLM PS EXP BLC L398 850æ ECO L,EP,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90057162,CEREALES+FIBRES 153018 - CONT,IF,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90058875,OP125 PT DIA YT MANGUE CEREALE,ET,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90086937,DCP48X125 ES/PT DIA FRUITS,EB,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90102174,BD125 PT DIA YT MANGUE CEREALE,ED,DIA%
D,16752,24109 DIA Y C/FR Mango 4x125,31-CREMOSO SMART,Batido,4.0,48.0,12.0,1188,4752,90102998,MANGUE SX47635 - CONT 400KG,IF,DIA%
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,90063714,OP90 ES NTLE GELLY FRAISE 386,ET,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,90106104,"FLM PS TRL L398,5 1200æ",EP,NESTLE
D,17094,NESTLE Gelly fresa 4X90g,97-GELIFICADO PORTUGAL,Gelatina,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,NESTLE
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,3803113,RIBON A26018 100X100,EO,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,9004617,ETIQUETA 100X100,EO,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,9004620,RIBBON 100x50mm Markem A46896,EO,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90029310,ADVANTRA 9256HT- 25KG,EC,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90042402,FLM PS EXP BLC L398 850æ ECO L,EP,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90043124,INT NATILLAS V2,EN,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90098930,BD125 ES CRF YAG RK CITRON708,ED,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90098931,OP125 ES CRF YAG RK CITRON386,ET,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90099391,CITRON-CITRON VERT 114457 - CO,IF,CARREFOUR
D,176789,592429 CRF Yalg lima-lim 6x125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,CARREFOUR
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,90102780,OP90 ES NTL GEL 0% C/F/TF/O 38,ET,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,90106104,"FLM PS TRL L398,5 1200æ",EP,NESTLE
D,176849,NESTLE GELLY 0% PANACHE 4X90G,96-GELIFICADO LIGHT,Gelatina,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,NESTLE
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,3803113,RIBON A26018 100X100,EO,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,9004617,ETIQUETA 100X100,EO,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90042402,FLM PS EXP BLC L398 850æ ECO L,EP,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90043124,INT NATILLAS V2,EN,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90101666,FRAISE TAGADA 115329 - CONT 60,IF,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90104150,OP4X125 ES BP YAG RK FRAI386,ET,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90106338,DCP YT ERCA 48 U COMPO RENF,EB,BONPREU
D,176884,87210 BP Yalg fresa  4x125g,18-GRIEGO AZUCARADO,Batido,4.0,48.0,12.0,1188,4752,90113400,BD4X125 ES BP YAG RK FRA708,ED,BONPREU
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,3803113,RIBON A26018 100X100,EO,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,9004617,ETIQUETA 100X100,EO,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90029310,ADVANTRA 9256HT- 25KG,EC,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90042402,FLM PS EXP BLC L398 850æ ECO L,EP,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90043124,INT NATILLAS V2,EN,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90098962,FLM PS EXP BLANC L776 830æ,EP,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90099040,DCPX48 ES LIDL YAG ERCA x6 PAV,EB,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90104109,STRACIATELLA 089279 - CONT 800,IF,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90109719,BD125 ES LIDL YAG STRAC708,ED,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90109720,OP125 ES LIDL YAG STRAC386,ET,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90109721,OP125 ES LIDL YAG STRAC 764,ET,LIDL
D,17807,MILBONA GRIEGO STRAC UTZ 6X125,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,90109722,BD125 ES LIDL YAG STRAC 708AL,ED,LIDL
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,3803113,RIBON A26018 100X100,EO,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,9004617,ETIQUETA 100X100,EO,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,90023414,DCP X24 POSTRES (APOYO ES),EB,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,90043124,INT NATILLAS V2,EN,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,90101620,OP6X125 ES NTL CHOCOLAT 386,ET,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,90101623,BD6X125 ES NTL CHOCOLAT 708,ED,NESTLE
D,192856,NESTLE Postre Chocolate 6x125g,35-NESTLE CHOCOLATE,Postres,6.0,24.0,4.0,792,4752,90106104,"FLM PS TRL L398,5 1200æ",EP,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,3803113,RIBON A26018 100X100,EO,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,8194756,PALETA CHEP 80X120 PORTUGAL,EL,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,9004617,ETIQUETA 100X100,EO,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,9004619,ETIQUETA 100X 50 mm A51457,EO,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,9004620,RIBBON 100x50mm Markem A46896,EO,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,90023414,DCP X24 POSTRES (APOYO ES),EB,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,90029310,ADVANTRA 9256HT- 25KG,EC,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,90034101,"PS 398,5 X 1 MM EXPANDIDO BLAN",EP,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,90043124,INT NATILLAS V2,EN,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,90102581,OP4X125 ES NTL GALLETA386,ET,NESTLE
D,192899,NESTLE Postre Galleta 4x125g,45-GELIFICADO GALLETA,Postres,4.0,24.0,6.0,1188,4752,90102583,BD4X125 ES NTL GALETTA708,ED,NESTLE
D,192924,628189 CRF Yalg Fresa 6x125g,18-GRIEGO AZUCARADO,Batido,6.0,48.0,8.0,792,4752,2936366,FILM ESTú AUTú 50CMSú 15MY,EF,CARREFOUR
